EventID,BeachName,LocationID,Date,SumOfCreelNPeople,SumOfCreelNDiggers,SumOfCreelNClams,SumOfCreelNLanterns,AvgOfCreelNCars
1312,"Mocrocks","42600","2016-04-26 00:00:00",29,29,435,,
1313,"LongBeach","12400","2016-04-27 00:00:00",4,4,60,,
1313,"LongBeach","12500","2016-04-27 00:00:00",13,13,195,,
1313,"LongBeach","12600","2016-04-27 00:00:00",11,11,165,,
1314,"Mocrocks","41100","2016-05-09 00:00:00",4,4,60,,
1314,"Mocrocks","41200","2016-05-09 00:00:00",8,8,120,,
1314,"Mocrocks","41300","2016-05-09 00:00:00",14,14,210,,
1314,"Mocrocks","41400","2016-05-09 00:00:00",17,17,256,,
1314,"Mocrocks","42500","2016-05-09 00:00:00",14,14,210,,
1314,"Mocrocks","42600","2016-05-09 00:00:00",25,25,368,,
1315,"Mocrocks","41100","2016-05-10 00:00:00",1,1,15,,
1315,"Mocrocks","41200","2016-05-10 00:00:00",7,7,105,,
1315,"Mocrocks","41300","2016-05-10 00:00:00",16,15,225,,
1315,"Mocrocks","41400","2016-05-10 00:00:00",17,17,255,,
1315,"Mocrocks","42500","2016-05-10 00:00:00",14,14,210,,
1315,"Mocrocks","42600","2016-05-10 00:00:00",14,14,210,,
1316,"Mocrocks","41100","2016-05-11 00:00:00",9,9,135,,
1316,"Mocrocks","41200","2016-05-11 00:00:00",10,10,150,,
1316,"Mocrocks","41300","2016-05-11 00:00:00",16,16,240,,
1316,"Mocrocks","41400","2016-05-11 00:00:00",20,19,280,,
1316,"Mocrocks","42500","2016-05-11 00:00:00",22,22,330,,
1316,"Mocrocks","42600","2016-05-11 00:00:00",11,11,165,,
1317,"Mocrocks","41200","2016-05-12 00:00:00",11,11,165,,
1317,"Mocrocks","41400","2016-05-12 00:00:00",8,8,120,,
1317,"Mocrocks","42500","2016-05-12 00:00:00",13,13,195,,
1317,"Mocrocks","42600","2016-05-12 00:00:00",7,7,105,,
1318,"LongBeach","12400","2016-05-06 00:00:00",22,22,330,,
1318,"LongBeach","12500","2016-05-06 00:00:00",14,14,210,,
1318,"LongBeach","12600","2016-05-06 00:00:00",15,15,225,,
1319,"LongBeach",,"2016-05-07 00:00:00",,,,,
1319,"LongBeach","12400","2016-05-07 00:00:00",18,18,270,,
1319,"LongBeach","12500","2016-05-07 00:00:00",21,21,315,,
1319,"LongBeach","12600","2016-05-07 00:00:00",21,21,315,,
1320,"LongBeach","12400","2016-05-08 00:00:00",25,25,375,,
1320,"LongBeach","12500","2016-05-08 00:00:00",18,18,270,,
1320,"LongBeach","12600","2016-05-08 00:00:00",26,26,390,,
1321,"Mocrocks","41300","2016-05-20 00:00:00",8,8,120,,
1321,"Mocrocks","41400","2016-05-20 00:00:00",10,10,150,,
1321,"Mocrocks","42500","2016-05-20 00:00:00",14,14,210,,
1321,"Mocrocks","42600","2016-05-20 00:00:00",16,16,240,,
1322,"Copalis","31005","2016-05-20 00:00:00",15,15,222,,
1322,"Copalis","32007","2016-05-20 00:00:00",8,8,120,,
1322,"Copalis","32009","2016-05-20 00:00:00",20,20,300,,
1322,"Copalis","33012","2016-05-20 00:00:00",14,14,210,,
1323,"Mocrocks","41100","2016-05-21 00:00:00",4,4,60,,
1323,"Mocrocks","41200","2016-05-21 00:00:00",3,3,45,,
1323,"Mocrocks","41300","2016-05-21 00:00:00",18,17,256,,
1323,"Mocrocks","41400","2016-05-21 00:00:00",9,9,135,,
1323,"Mocrocks","42500","2016-05-21 00:00:00",7,7,105,,
1323,"Mocrocks","42600","2016-05-21 00:00:00",14,14,211,,
1324,"Copalis","31005","2016-05-21 00:00:00",12,12,180,,
1324,"Copalis","32007","2016-05-21 00:00:00",5,5,75,,
1324,"Copalis","32009","2016-05-21 00:00:00",15,14,210,,
1324,"Copalis","33012","2016-05-21 00:00:00",25,24,360,,
1325,"Mocrocks","41200","2016-05-22 00:00:00",6,6,90,,
1325,"Mocrocks","41300","2016-05-22 00:00:00",13,13,195,,
1325,"Mocrocks","41400","2016-05-22 00:00:00",18,18,270,,
1325,"Mocrocks","42500","2016-05-22 00:00:00",1,1,15,,
1325,"Mocrocks","42600","2016-05-22 00:00:00",18,17,255,,
1326,"LongBeach","12400","2016-03-27 00:00:00",13,13,185,,
1326,"LongBeach","12500","2016-03-27 00:00:00",9,9,135,,
1326,"LongBeach","12600","2016-03-27 00:00:00",5,5,75,,
1328,"Mocrocks","41200","2016-10-16 00:00:00",2,2,30,,
1328,"Mocrocks","41300","2016-10-16 00:00:00",12,12,153,,
1328,"Mocrocks","42600","2016-10-16 00:00:00",3,3,45,,
1329,"Copalis","31005","2016-10-16 00:00:00",9,8,89,,
1329,"Copalis","32007","2016-10-16 00:00:00",6,4,60,,
1329,"Copalis","32009","2016-10-16 00:00:00",2,2,30,,
1330,"Twin Harbors","21200","2016-10-16 00:00:00",11,11,58,,
1330,"Twin Harbors","22307","2016-10-16 00:00:00",15,15,172,,
1330,"Twin Harbors","22309","2016-10-16 00:00:00",19,18,186,,
1331,"Twin Harbors","21200","2016-10-17 00:00:00",17,15,199,,
1331,"Twin Harbors","22307","2016-10-17 00:00:00",6,6,90,,
1331,"Twin Harbors","22309","2016-10-17 00:00:00",13,12,180,,
1332,"Twin Harbors","21200","2016-10-18 00:00:00",14,12,180,,
1332,"Twin Harbors","22307","2016-10-18 00:00:00",13,12,125,,
1332,"Twin Harbors","22309","2016-10-18 00:00:00",9,9,135,,
1333,"Twin Harbors","21200","2016-10-19 00:00:00",9,9,135,,1.8
1333,"Twin Harbors","22307","2016-10-19 00:00:00",4,4,60,,2
1334,"Copalis","31005","2016-11-17 00:00:00",14,12,175,,2.8
1334,"Copalis","32007","2016-11-17 00:00:00",7,6,90,,2.333333333333333
1334,"Copalis","32009","2016-11-17 00:00:00",8,7,104,,2.666666666666667
1334,"Copalis","33012","2016-11-17 00:00:00",6,6,89,,2
1335,"Mocrocks","41300","2016-11-17 00:00:00",6,5,75,,2
1335,"Mocrocks","41400","2016-11-17 00:00:00",6,6,89,,2
1335,"Mocrocks","42500","2016-11-17 00:00:00",3,3,45,,0
1335,"Mocrocks","42600","2016-11-17 00:00:00",10,10,131,,2
1336,"Twin Harbors","21200","2016-11-17 00:00:00",17,17,196,,2.833333333333333
1336,"Twin Harbors","22307","2016-11-17 00:00:00",14,14,209,,2.333333333333333
1336,"Twin Harbors","22309","2016-11-17 00:00:00",16,16,225,,2
1337,"Mocrocks","41200","2016-11-18 00:00:00",3,3,45,,3
1337,"Mocrocks","41300","2016-11-18 00:00:00",6,5,69,,2
1337,"Mocrocks","41400","2016-11-18 00:00:00",11,10,84,,2.75
1337,"Mocrocks","42500","2016-11-18 00:00:00",13,13,37,,2.6
1337,"Mocrocks","42600","2016-11-18 00:00:00",22,22,168,,2.75
1338,"Twin Harbors","21200","2016-11-18 00:00:00",11,11,152,,2.2
1338,"Twin Harbors","22307","2016-11-18 00:00:00",13,13,195,,3
1338,"Twin Harbors","22309","2016-11-18 00:00:00",5,5,45,,1.666666666666667
1339,"Copalis","31005","2016-11-18 00:00:00",10,10,140,,3.333333333333333
1339,"Copalis","32007","2016-11-18 00:00:00",6,5,35,,2
1339,"Copalis","32009","2016-11-18 00:00:00",12,12,160,,3
1339,"Copalis","33012","2016-11-18 00:00:00",11,10,104,,1.571428571428571
1340,"Copalis","31005","2016-11-19 00:00:00",10,10,3,,2.5
1340,"Copalis","32007","2016-11-19 00:00:00",3,3,0,,3
1340,"Copalis","32009","2016-11-19 00:00:00",11,10,2,,1.8
1340,"Copalis","33012","2016-11-19 00:00:00",7,7,7,,3.5
1341,"Twin Harbors",,"2016-11-19 00:00:00",,,,,
1341,"Twin Harbors","21200","2016-11-19 00:00:00",8,8,12,,1.75
1341,"Twin Harbors","22307","2016-11-19 00:00:00",12,10,5,,4
1341,"Twin Harbors","22309","2016-11-19 00:00:00",10,10,0,,1.6
1342,"Mocrocks","41300","2016-11-19 00:00:00",30,29,11,,3
1342,"Mocrocks","41400","2016-11-19 00:00:00",14,14,4,,3.5
1342,"Mocrocks","42500","2016-11-19 00:00:00",14,13,0,,2
1343,"Twin Harbors","21200","2016-11-26 00:00:00",24,20,216,,
1343,"Twin Harbors","22307","2016-11-26 00:00:00",19,17,96,,
1343,"Twin Harbors","22309","2016-11-26 00:00:00",32,31,223,,
1344,"Twin Harbors","21200","2016-11-27 00:00:00",12,10,41,,
1344,"Twin Harbors","22307","2016-11-27 00:00:00",4,4,60,,
1345,"Copalis","31005","2016-12-10 00:00:00",22,22,235,,
1345,"Copalis","32007","2016-12-10 00:00:00",8,8,65,,
1345,"Copalis","32009","2016-12-10 00:00:00",7,6,76,,
1345,"Copalis","33012","2016-12-10 00:00:00",10,10,71,,
1346,"Mocrocks","41200","2016-12-10 00:00:00",7,7,88,,
1346,"Mocrocks","41300","2016-12-10 00:00:00",7,7,105,,
1346,"Mocrocks","41400","2016-12-10 00:00:00",22,20,270,,
1346,"Mocrocks","42500","2016-12-10 00:00:00",11,10,107,,
1346,"Mocrocks","42600","2016-12-10 00:00:00",11,11,73,,
1347,"Copalis","31005","2016-12-11 00:00:00",14,14,210,,
1347,"Copalis","32007","2016-12-11 00:00:00",14,13,195,,
1347,"Copalis","32009","2016-12-11 00:00:00",2,2,30,,
1347,"Copalis","33012","2016-12-11 00:00:00",9,9,135,,
1348,"Mocrocks","41300","2016-12-11 00:00:00",9,9,135,,
1348,"Mocrocks","41400","2016-12-11 00:00:00",6,6,90,,
1348,"Mocrocks","42500","2016-12-11 00:00:00",1,1,15,,
1348,"Mocrocks","42600","2016-12-11 00:00:00",2,2,30,,
1349,"Copalis","31005","2016-12-30 00:00:00",12,12,179,,3
1349,"Copalis","32007","2016-12-30 00:00:00",17,17,236,,2.833333333333333
1349,"Copalis","32009","2016-12-30 00:00:00",12,12,101,,1.2
1349,"Copalis","33012","2016-12-30 00:00:00",5,5,75,,1.666666666666667
1350,"Copalis","31005","2016-12-31 00:00:00",18,17,255,,3.6
1350,"Copalis","32007","2016-12-31 00:00:00",7,5,75,,1.75
1350,"Copalis","32009","2016-12-31 00:00:00",13,12,107,,2.75
1350,"Copalis","33012","2016-12-31 00:00:00",20,16,140,,2.285714285714286
1351,"Mocrocks","41100","2016-12-30 00:00:00",2,2,30,,2
1351,"Mocrocks","41200","2016-12-30 00:00:00",8,8,120,,4
1351,"Mocrocks","41300","2016-12-30 00:00:00",13,13,195,,2.6
1351,"Mocrocks","41400","2016-12-30 00:00:00",28,28,351,,3.125
1351,"Mocrocks","42500","2016-12-30 00:00:00",14,12,89,,3.5
1351,"Mocrocks","42600","2016-12-30 00:00:00",21,18,167,,2.625
1352,"Mocrocks","41200","2016-12-31 00:00:00",3,3,45,,0
1352,"Mocrocks","41300","2016-12-31 00:00:00",14,14,210,,2.8
1352,"Mocrocks","41400","2016-12-31 00:00:00",7,7,12,,2.333333333333333
1352,"Mocrocks","42500","2016-12-31 00:00:00",11,11,2,,3
1352,"Mocrocks","42600","2016-12-31 00:00:00",10,10,105,,1.5
1353,"Kalaloch","Campground","2017-01-08 00:00:00",79,79,11,,
1353,"Kalaloch","Guard Rail","2017-01-08 00:00:00",91,89,3,,
1353,"Kalaloch","Trail 2","2017-01-08 00:00:00",15,15,5,,
1354,"Kalaloch","Guard Rail","2017-01-09 00:00:00",36,34,175,,
1354,"Kalaloch","Trail 2","2017-01-09 00:00:00",19,18,156,,
1355,"Kalaloch","Trail 1","2017-01-08 00:00:00",71,71,11,,
1355,"Kalaloch","Trail 2","2017-01-08 00:00:00",17,17,3,,
1356,"Copalis","31005","2017-01-13 00:00:00",9,9,135,,2.25
1356,"Copalis","32007","2017-01-13 00:00:00",11,11,165,,2.75
1356,"Copalis","32009","2017-01-13 00:00:00",16,15,210,,2.428571428571428
1356,"Copalis","33012","2017-01-13 00:00:00",10,10,150,,1.6
1357,"Copalis","31005","2017-01-14 00:00:00",19,17,255,,2.714285714285714
1357,"Copalis","32007","2017-01-14 00:00:00",7,7,105,,1.75
1357,"Copalis","32009","2017-01-14 00:00:00",11,11,152,,2.75
1357,"Copalis","33012","2017-01-14 00:00:00",23,20,270,,3.833333333333333
1358,"Copalis","31005","2017-01-15 00:00:00",7,7,105,,2.333333333333333
1358,"Copalis","32007","2017-01-15 00:00:00",14,12,180,,2
1358,"Copalis","32009","2017-01-15 00:00:00",7,7,105,,2.333333333333333
1358,"Copalis","33012","2017-01-15 00:00:00",14,14,112,,2.8
1359,"Mocrocks","41200","2017-01-13 00:00:00",6,6,90,,2
1359,"Mocrocks","41300","2017-01-13 00:00:00",11,11,160,,1.833333333333333
1359,"Mocrocks","41400","2017-01-13 00:00:00",21,19,285,,2.125
1359,"Mocrocks","42500","2017-01-13 00:00:00",11,11,133,,1.5
1359,"Mocrocks","42600","2017-01-13 00:00:00",3,3,45,,1.5
1360,"Mocrocks","41200","2017-01-14 00:00:00",1,1,15,,1
1360,"Mocrocks","41300","2017-01-14 00:00:00",4,4,60,,2
1360,"Mocrocks","41400","2017-01-14 00:00:00",17,17,180,,3
1360,"Mocrocks","42500","2017-01-14 00:00:00",13,13,75,,3.333333333333333
1360,"Mocrocks","42600","2017-01-14 00:00:00",9,8,73,,2
1361,"Mocrocks","41300","2017-01-15 00:00:00",6,6,90,,3
1361,"Mocrocks","41400","2017-01-15 00:00:00",3,3,45,,3
1361,"Mocrocks","42600","2017-01-15 00:00:00",8,8,4,,2.666666666666667
1362,"Copalis","31005","2017-01-27 00:00:00",14,14,177,,2
1362,"Copalis","32007","2017-01-27 00:00:00",20,18,228,,3.333333333333333
1362,"Copalis","32009","2017-01-27 00:00:00",25,23,321,,3.571428571428572
1362,"Copalis","33012","2017-01-27 00:00:00",32,32,332,,2.8
1363,"Copalis","31002","2017-01-28 00:00:00",3,3,0,,3
1363,"Copalis","31005","2017-01-28 00:00:00",25,23,198,,3.285714285714286
1363,"Copalis","32007","2017-01-28 00:00:00",21,21,248,,3
1363,"Copalis","32009","2017-01-28 00:00:00",24,22,238,,2.2
1363,"Copalis","33012","2017-01-28 00:00:00",18,18,221,,2.111111111111111
1364,"Copalis","31005","2017-01-29 00:00:00",7,7,105,,3
1364,"Copalis","32007","2017-01-29 00:00:00",2,2,30,,2
1364,"Copalis","32009","2017-01-29 00:00:00",4,3,30,,3
1364,"Copalis","33012","2017-01-29 00:00:00",7,7,105,,0
1365,"Mocrocks","41100","2017-01-29 00:00:00",1,1,15,,1
1365,"Mocrocks","41200","2017-01-29 00:00:00",2,2,30,,2
1365,"Mocrocks","41300","2017-01-29 00:00:00",10,8,120,,2
1365,"Mocrocks","41400","2017-01-29 00:00:00",12,11,156,,3
1365,"Mocrocks","42500","2017-01-29 00:00:00",8,7,105,,1.5
1365,"Mocrocks","42600","2017-01-29 00:00:00",16,10,150,,4
1366,"Copalis","31005","2017-01-30 00:00:00",6,6,90,,2
1366,"Copalis","32009","2017-01-30 00:00:00",5,5,75,,2.5
1366,"Copalis","33012","2017-01-30 00:00:00",11,11,165,,2.333333333333333
1367,"Mocrocks","41100","2017-01-30 00:00:00",3,3,45,,1.5
1367,"Mocrocks","41300","2017-01-30 00:00:00",7,7,92,,1.75
1367,"Mocrocks","41400","2017-01-30 00:00:00",9,9,132,,2.25
1367,"Mocrocks","42600","2017-01-30 00:00:00",6,6,90,,2
1368,"Copalis","32007","2017-01-31 00:00:00",2,2,30,,2
1368,"Copalis","32009","2017-01-31 00:00:00",3,3,45,,3
1368,"Copalis","33012","2017-01-31 00:00:00",8,8,120,,2.666666666666667
1369,"Mocrocks","41300","2017-01-31 00:00:00",1,1,15,,1
1369,"Mocrocks","42600","2017-01-31 00:00:00",3,3,45,,1.5
1370,"Twin Harbors","21200","2017-02-07 00:00:00",23,23,345,,
1370,"Twin Harbors","22307","2017-02-07 00:00:00",20,20,286,,
1370,"Twin Harbors","22309","2017-02-07 00:00:00",13,13,195,,
1371,"Copalis","31005","2017-02-07 00:00:00",15,13,195,,
1371,"Copalis","32007","2017-02-07 00:00:00",5,5,75,,
1371,"Copalis","32009","2017-02-07 00:00:00",6,6,90,,
1371,"Copalis","33012","2017-02-07 00:00:00",12,12,180,,
1372,"Mocrocks","41300","2017-02-07 00:00:00",9,9,135,,
1372,"Mocrocks","41400","2017-02-07 00:00:00",3,3,45,,
1372,"Mocrocks","42500","2017-02-07 00:00:00",7,7,105,,
1372,"Mocrocks","42600","2017-02-07 00:00:00",17,14,195,,222
1373,"Twin Harbors","21200","2017-02-08 00:00:00",9,7,99,,
1373,"Twin Harbors","22307","2017-02-08 00:00:00",13,13,195,,
1373,"Twin Harbors","22309","2017-02-08 00:00:00",15,14,210,,
1374,"Copalis","31005","2017-02-08 00:00:00",9,9,119,,
1374,"Copalis","32007","2017-02-08 00:00:00",8,8,97,,
1374,"Copalis","32009","2017-02-08 00:00:00",6,6,82,,
1374,"Copalis","33012","2017-02-08 00:00:00",12,12,180,,
1375,"Mocrocks","41100","2017-02-08 00:00:00",2,2,30,,
1375,"Mocrocks","41200","2017-02-08 00:00:00",3,3,45,,
1375,"Mocrocks","41300","2017-02-08 00:00:00",7,7,100,,
1375,"Mocrocks","41400","2017-02-08 00:00:00",12,12,180,,
1375,"Mocrocks","42500","2017-02-08 00:00:00",4,4,60,,
1375,"Mocrocks","42600","2017-02-08 00:00:00",8,8,100,,
1376,"Copalis","31005","2017-02-09 00:00:00",13,10,85,,
1376,"Copalis","32007","2017-02-09 00:00:00",6,6,45,,
1376,"Copalis","32009","2017-02-09 00:00:00",8,6,20,,
1376,"Copalis","33012","2017-02-09 00:00:00",9,9,75,,
1377,"Mocrocks","41200","2017-02-09 00:00:00",1,1,0,,
1377,"Mocrocks","41300","2017-02-09 00:00:00",7,7,40,,
1377,"Mocrocks","41400","2017-02-09 00:00:00",12,12,25,,
1377,"Mocrocks","42500","2017-02-09 00:00:00",5,5,1,,
1377,"Mocrocks","42600","2017-02-09 00:00:00",17,16,7,,
1378,"Mocrocks","41300","2017-02-10 00:00:00",24,23,276,,
1378,"Mocrocks","41400","2017-02-10 00:00:00",10,9,61,,
1378,"Mocrocks","42500","2017-02-10 00:00:00",6,5,13,,
1378,"Mocrocks","42600","2017-02-10 00:00:00",18,18,92,,
1379,"Mocrocks","41100","2017-02-11 00:00:00",4,4,60,,4
1379,"Mocrocks","41300","2017-02-11 00:00:00",27,26,390,,2.9
1379,"Mocrocks","41400","2017-02-11 00:00:00",28,28,302,,2.333333333333333
1379,"Mocrocks","42500","2017-02-11 00:00:00",6,5,75,,2
1379,"Mocrocks","42600","2017-02-11 00:00:00",30,30,206,,2.727272727272727
1380,"Mocrocks","41100","2017-02-12 00:00:00",1,1,15,,
1380,"Mocrocks","41200","2017-02-12 00:00:00",5,5,75,,
1380,"Mocrocks","41300","2017-02-12 00:00:00",13,13,165,,
1380,"Mocrocks","41400","2017-02-12 00:00:00",13,13,109,,
1380,"Mocrocks","42500","2017-02-12 00:00:00",15,14,77,,
1380,"Mocrocks","42600","2017-02-12 00:00:00",14,14,87,,
1381,"Twin Harbors","21200","2017-02-09 00:00:00",25,25,164,,
1381,"Twin Harbors","22307","2017-02-09 00:00:00",3,3,16,,
1381,"Twin Harbors","22309","2017-02-09 00:00:00",13,13,185,,
1382,"Twin Harbors","21200","2017-02-10 00:00:00",19,18,258,,
1382,"Twin Harbors","22307","2017-02-10 00:00:00",16,16,222,,
1382,"Twin Harbors","22309","2017-02-10 00:00:00",14,14,210,,
1383,"Twin Harbors","21200","2017-02-11 00:00:00",27,25,375,,
1383,"Twin Harbors","22307","2017-02-11 00:00:00",25,24,280,,
1383,"Twin Harbors","22309","2017-02-11 00:00:00",38,36,424,,
1384,"Twin Harbors","21200","2017-02-12 00:00:00",20,19,285,,
1384,"Twin Harbors","22307","2017-02-12 00:00:00",13,13,158,,
1384,"Twin Harbors","22309","2017-02-12 00:00:00",16,16,240,,
1385,"Copalis","31005","2017-02-24 00:00:00",15,15,225,,
1385,"Copalis","32007","2017-02-24 00:00:00",7,6,90,,
1385,"Copalis","32009","2017-02-24 00:00:00",21,21,315,,
1385,"Copalis","33012","2017-02-24 00:00:00",17,17,255,,
1386,"Copalis","31005","2017-02-25 00:00:00",20,18,270,,
1386,"Copalis","32007","2017-02-25 00:00:00",10,10,136,,
1386,"Copalis","32009","2017-02-25 00:00:00",19,17,217,,
1386,"Copalis","33012","2017-02-25 00:00:00",19,19,223,,
1387,"Copalis","31005","2017-02-26 00:00:00",21,19,285,,
1387,"Copalis","32007","2017-02-26 00:00:00",21,17,196,,
1387,"Copalis","32009","2017-02-26 00:00:00",2,2,30,,
1387,"Copalis","33012","2017-02-26 00:00:00",26,23,178,,
1388,"Mocrocks","41100","2017-02-24 00:00:00",3,3,45,,
1388,"Mocrocks","41200","2017-02-24 00:00:00",6,6,90,,
1388,"Mocrocks","41300","2017-02-24 00:00:00",21,20,300,,
1388,"Mocrocks","41400","2017-02-24 00:00:00",33,32,480,,
1388,"Mocrocks","42500","2017-02-24 00:00:00",2,2,6,,
1389,"Mocrocks","41100","2017-02-25 00:00:00",13,12,180,,
1389,"Mocrocks","41200","2017-02-25 00:00:00",4,4,60,,
1389,"Mocrocks","41300","2017-02-25 00:00:00",11,11,165,,
1389,"Mocrocks","41400","2017-02-25 00:00:00",22,20,278,,
1389,"Mocrocks","42500","2017-02-25 00:00:00",22,22,279,,
1389,"Mocrocks","42600","2017-02-25 00:00:00",34,34,467,,
1390,"Mocrocks","41300","2017-02-26 00:00:00",21,19,243,,
1391,"Twin Harbors","21200","2017-02-23 00:00:00",14,14,195,,
1391,"Twin Harbors","22307","2017-02-23 00:00:00",14,14,206,,
1391,"Twin Harbors","22309","2017-02-23 00:00:00",12,12,180,,
1392,"Twin Harbors","21200","2017-02-24 00:00:00",16,15,225,,
1392,"Twin Harbors","22307","2017-02-24 00:00:00",16,16,224,,
1392,"Twin Harbors","22309","2017-02-24 00:00:00",13,12,180,,
1393,"Twin Harbors","21200","2017-02-25 00:00:00",41,36,537,,
1393,"Twin Harbors","22307","2017-02-25 00:00:00",31,26,364,,
1393,"Twin Harbors","22309","2017-02-25 00:00:00",1,1,15,,
1394,"Twin Harbors","21200","2017-02-26 00:00:00",15,15,225,,
1394,"Twin Harbors","22307","2017-02-26 00:00:00",31,31,339,,
1394,"Twin Harbors","22309","2017-02-26 00:00:00",14,14,177,,
1395,"Twin Harbors","21200","2017-02-27 00:00:00",9,9,109,,
1395,"Twin Harbors","22307","2017-02-27 00:00:00",6,6,8,,
1395,"Twin Harbors","22309","2017-02-27 00:00:00",14,14,81,,
1396,"Twin Harbors","21200","2017-02-28 00:00:00",23,22,275,,
1396,"Twin Harbors","22307","2017-02-28 00:00:00",7,7,87,,
1396,"Twin Harbors","22309","2017-02-28 00:00:00",7,7,72,,
1398,"Mocrocks","41300","2017-03-09 00:00:00",16,16,226,,
1398,"Mocrocks","42600","2017-03-09 00:00:00",6,6,60,,
1399,"Mocrocks","41100","2017-03-11 00:00:00",3,3,45,,
1399,"Mocrocks","41200","2017-03-11 00:00:00",24,24,259,,
1399,"Mocrocks","41300","2017-03-11 00:00:00",55,55,95,,
1399,"Mocrocks","41400","2017-03-11 00:00:00",43,43,234,,
1399,"Mocrocks","42500","2017-03-11 00:00:00",24,24,110,,
1399,"Mocrocks","42600","2017-03-11 00:00:00",30,28,349,,
1400,"Copalis","31005","2017-03-10 00:00:00",6,6,90,,
1400,"Copalis","32007","2017-03-10 00:00:00",6,6,90,,
1400,"Copalis","32009","2017-03-10 00:00:00",22,21,315,,
1400,"Copalis","33012","2017-03-10 00:00:00",19,19,240,,
1401,"Copalis","31005","2017-03-12 00:00:00",8,8,120,,
1401,"Copalis","32007","2017-03-12 00:00:00",16,16,240,,
1401,"Copalis","32009","2017-03-12 00:00:00",8,8,120,,
1401,"Copalis","33012","2017-03-12 00:00:00",7,7,105,,
1402,"Twin Harbors","21200","2017-03-07 00:00:00",5,5,75,,
1402,"Twin Harbors","22307","2017-03-07 00:00:00",5,5,75,,
1402,"Twin Harbors","22309","2017-03-07 00:00:00",3,3,45,,
1403,"Twin Harbors","21200","2017-03-08 00:00:00",12,12,180,,
1403,"Twin Harbors","22307","2017-03-08 00:00:00",15,14,210,,
1403,"Twin Harbors","22309","2017-03-08 00:00:00",9,9,117,,
1404,"Twin Harbors","21200","2017-03-09 00:00:00",7,7,105,,
1404,"Twin Harbors","22307","2017-03-09 00:00:00",6,6,90,,
1404,"Twin Harbors","22309","2017-03-09 00:00:00",5,5,18,,
1405,"Twin Harbors","21200","2017-03-10 00:00:00",8,8,123,,
1405,"Twin Harbors","22307","2017-03-10 00:00:00",14,13,195,,
1405,"Twin Harbors","22309","2017-03-10 00:00:00",15,15,218,,
1406,"Twin Harbors","21200","2017-03-11 00:00:00",27,27,359,,
1406,"Twin Harbors","22307","2017-03-11 00:00:00",16,16,229,,
1406,"Twin Harbors","22309","2017-03-11 00:00:00",14,14,190,,
1407,"Twin Harbors","21200","2017-03-12 00:00:00",18,17,255,,
1407,"Twin Harbors","22307","2017-03-12 00:00:00",15,14,210,,
1407,"Twin Harbors","22309","2017-03-12 00:00:00",12,10,150,,
1408,"Twin Harbors","21200","2017-03-13 00:00:00",12,12,180,,
1408,"Twin Harbors","22307","2017-03-13 00:00:00",6,6,90,,
1408,"Twin Harbors","22309","2017-03-13 00:00:00",4,4,60,,
1409,"Mocrocks","41200","2017-03-24 00:00:00",7,7,2,,
1409,"Mocrocks","41300","2017-03-24 00:00:00",16,16,9,,
1409,"Mocrocks","41400","2017-03-24 00:00:00",20,20,10,,
1409,"Mocrocks","42600","2017-03-24 00:00:00",10,10,8,,
1410,"Copalis","31005","2017-03-25 00:00:00",16,16,186,,
1410,"Copalis","32007","2017-03-25 00:00:00",12,11,121,,
1410,"Copalis","32009","2017-03-25 00:00:00",17,16,153,,
1410,"Copalis","33012","2017-03-25 00:00:00",20,15,65,,
1411,"Mocrocks","41100","2017-03-26 00:00:00",3,3,4,,
1411,"Mocrocks","41200","2017-03-26 00:00:00",4,4,45,,
1411,"Mocrocks","41300","2017-03-26 00:00:00",21,21,155,,
1411,"Mocrocks","41400","2017-03-26 00:00:00",14,13,85,,
1411,"Mocrocks","42500","2017-03-26 00:00:00",6,6,15,,
1411,"Mocrocks","42600","2017-03-26 00:00:00",13,9,108,,
1412,"Mocrocks","41300","2017-03-30 00:00:00",9,9,91,,
1412,"Mocrocks","41400","2017-03-30 00:00:00",14,14,129,,
1412,"Mocrocks","42500","2017-03-30 00:00:00",5,3,19,,
1412,"Mocrocks","42600","2017-03-30 00:00:00",7,7,55,,
1413,"Copalis","31005","2017-03-31 00:00:00",12,11,165,,
1413,"Copalis","32007","2017-03-31 00:00:00",6,6,90,,
1413,"Copalis","32009","2017-03-31 00:00:00",12,11,165,,
1413,"Copalis","33012","2017-03-31 00:00:00",25,25,375,,
1414,"Mocrocks","41100","2017-04-01 00:00:00",2,2,30,,
1414,"Mocrocks","41200","2017-04-01 00:00:00",3,3,45,,
1414,"Mocrocks","41300","2017-04-01 00:00:00",19,18,249,,
1414,"Mocrocks","41400","2017-04-01 00:00:00",22,19,285,,
1414,"Mocrocks","42500","2017-04-01 00:00:00",6,5,54,,
1414,"Mocrocks","42600","2017-04-01 00:00:00",20,20,300,,
1415,"Copalis",,"2017-04-02 00:00:00",33,1,1,1,15
1415,"Copalis","21100","2017-04-02 00:00:00",2,6,2,,
1415,"Copalis","31005","2017-04-02 00:00:00",4,4,41,,2
1415,"Copalis","32007","2017-04-02 00:00:00",7,6,72,,2.333333333333333
1415,"Copalis","32009","2017-04-02 00:00:00",12,12,180,,2
1415,"Copalis","33012","2017-04-02 00:00:00",15,14,174,,1.833333333333333
1416,"Twin Harbors","21200","2017-04-05 00:00:00",12,12,180,,
