EventID,EstCorEffort,TotHarvest,beach,Date,CorrectionFactor,CPUE,SumPeople,n_interviews,WastageRate,Wastage,PctInterviewed,year,month,season_year,season_label
1550,948.526591990433,12936.84879631396,Twin Harbors,2018-12-08,0.52713335,13.63888888888889,36,18,NA,NA,0.03795360119999999,2018,12,2018,2018-19
1551,1667.892012092103,21330.224605346895,Copalis,2018-12-08,0.52593333,12.788732394366198,71,30,NA,NA,0.042568703180574555,2018,12,2018,2018-19
1552,226.0767749321706,2003.8623232624213,Mocrocks,2018-12-09,0.51310003,8.863636363636363,22,11,NA,NA,0.09731207465517243,2018,12,2018,2018-19
1553,132.87785959138722,762.2992997611161,Twin Harbors,2018-12-09,0.53109998,5.7368421052631575,20,7,NA,NA,0.15051416437246964,2018,12,2018,2018-19
1554,280.1374693577766,1142.9608749797285,Mocrocks,2018-12-20,0.55119997,4.08,34,12,NA,NA,0.12136898387047618,2018,12,2018,2018-19
1555,1681.3143583413116,25219.715375119675,Copalis,2018-12-21,0.52593333,15,54,18,NA,NA,0.03211772963937173,2018,12,2018,2018-19
1556,881.0138643540404,4055.9883566487892,Mocrocks,2018-12-22,0.5862667,4.60377358490566,55,17,NA,NA,0.06242807545409744,2018,12,2018,2018-19
1557,1074.4421906693713,7628.5395537525355,Copalis,2018-12-23,0.493,7.1,30,14,NA,NA,0.027921464980177457,2018,12,2018,2018-19
1558,397.64768965453834,1892.8030027556024,Twin Harbors,2018-12-20,0.31676668,4.76,26,14,NA,NA,0.06538451165801527,2018,12,2018,2018-19
1559,1183.6581551187899,17388.105011111234,Twin Harbors,2018-12-21,0.48570001,14.690140845070422,72,23,NA,NA,0.06082837319933322,2018,12,2018,2018-19
1560,709.5967792767755,363.8957842445002,Twin Harbors,2018-12-22,0.48570001,0.5128205128205128,43,18,NA,NA,0.06059779476990554,2018,12,2018,2018-19
1561,587.9350701656615,1872.6820753424772,Twin Harbors,2018-12-23,0.48985001,3.185185185185185,34,14,NA,NA,0.05782951506944445,2018,12,2018,2018-19
1562,1777.1929176888157,3998.684064799835,LongBeach,2018-12-22,0.70139998,2.25,65,30,NA,NA,0.03657453242866311,2018,12,2018,2018-19
1563,1358.3299277227702,15541.821498595418,Twin Harbors,2019-01-02,0.48539999,11.44186046511628,45,26,NA,NA,0.0331289174165824,2019,1,2018,2018-19
1564,232.72429860724102,210.5600796922657,Twin Harbors,2019-01-03,0.48985001,0.9047619047619048,21,15,NA,NA,0.09023552815789473,2019,1,2018,2018-19
1565,931.3652170143146,9123.145648481126,Mocrocks,2019-01-04,0.44486666,9.795454545454545,48,18,NA,NA,0.051537247819790834,2019,1,2018,2018-19
1566,1448.519133869207,11861.458567910111,Copalis,2019-01-05,0.47166666,8.18867924528302,55,21,NA,NA,0.03796981255821381,2019,1,2018,2018-19
1567,95.96456810980028,1407.4803322770708,Mocrocks,2019-01-06,0.54186666000000006,14.666666666666666,3,2,NA,NA,0.031261538076923084,2019,1,2018,2018-19
1568,723.2163160673732,2071.9170135984205,Twin Harbors,2019-01-04,0.47710001,2.864864864864865,43,18,NA,NA,0.05945662320482578,2019,1,2018,2018-19
1569,667.9340478119007,445.28936520793377,Twin Harbors,2019-01-05,0.48985001,0.6666666666666666,32,16,NA,NA,0.047908921703915947,2019,1,2018,2018-19
1570,142.9008851097094,1220.1537113213649,Twin Harbors,2019-01-06,0.48985001,8.538461538461538,13,7,NA,NA,0.0909721447142857,2019,1,2018,2018-19
1571,6352.866818915103,92345.7960275288,Mocrocks,2019-01-19,0.55119997,14.536082474226804,100,44,NA,NA,0.01574092497929577,2019,1,2018,2018-19
1572,5194.5747572225555,77918.62135833834,Copalis,2019-01-20,0.52593333,15,67,34,NA,NA,0.012898072148609076,2019,1,2018,2018-19
1573,1471.4932989069468,20145.44397313082,Mocrocks,2019-01-21,0.51310003,13.69047619047619,43,20,NA,NA,0.029222015507607963,2019,1,2018,2018-19
1574,760.1977906921671,1628.9952657689296,Twin Harbors,2019-01-17,0.48539999,2.142857142857143,28,12,NA,NA,0.03683251956639566,2019,1,2018,2018-19
1575,751.2361094197797,5347.033484693726,Twin Harbors,2019-01-18,0.48539999,7.117647058823529,20,10,NA,NA,0.026622788427259018,2019,1,2018,2018-19
1576,4752.700914512636,29704.380715703974,Twin Harbors,2019-01-19,0.44486666,6.25,88,31,NA,NA,0.01851578746124906,2019,1,2018,2018-19
1577,2417.1298658198502,34202.387601350885,Twin Harbors,2019-01-20,0.48570001,14.15,40,20,NA,NA,0.016548552299829645,2019,1,2018,2018-19
1578,1325.1880005827184,19877.820008740775,Twin Harbors,2019-01-21,0.43224999,15,16,7,NA,NA,0.012073758585924714,2019,1,2018,2018-19
1579,1060.325281854534,11808.167911561857,Twin Harbors,2019-02-01,0.48570001,11.136363636363637,44,19,NA,NA,0.04149669988349514,2019,2,2018,2018-19
1580,1395.15608964256,17945.537153049398,Copalis,2019-02-01,0.52653331,12.862745098039216,52,21,NA,NA,0.037271815237048096,2019,2,2018,2018-19
1581,4068.5106855463773,49839.25589794312,Twin Harbors,2019-02-02,0.48985001,12.25,50,24,NA,NA,0.012289509322816314,2019,2,2018,2018-19
1582,3324.787303203259,42861.71583647575,Mocrocks,2019-02-02,0.54653335,12.891566265060241,84,31,NA,NA,0.02526477405609387,2019,2,2018,2018-19
1583,744.9315830784033,10496.763216104773,Copalis,2019-02-03,0.54983336,14.090909090909092,34,19,NA,NA,0.04564177539566279,2019,2,2018,2018-19
1584,4004.524262986075,50369.40674537172,Copalis,2019-02-16,0.54653335,12.578125,66,31,NA,NA,0.01648135849994462,2019,2,2018,2018-19
1585,4537.951606908046,68069.2741036207,Copalis,2019-02-17,0.52593333,15,50,23,NA,NA,0.011018187131807631,2019,2,2018,2018-19
1586,794.7823117949065,9445.682090177928,Mocrocks,2019-02-15,0.59853333,11.884615384615385,27,13,NA,NA,0.03397156630099658,2019,2,2018,2018-19
1587,2715.4678299141838,38176.283020558236,Mocrocks,2019-02-17,0.55919999,14.058823529411764,96,27,NA,NA,0.03535302423488253,2019,2,2018,2018-19
1588,2232.3825540242447,33485.73831036367,Mocrocks,2019-02-18,0.57380003,15,34,15,NA,NA,0.015230364499448935,2019,2,2018,2018-19
1589,466.5865734444434,4050.819796722213,Twin Harbors,2019-02-15,0.47694999,8.681818181818182,52,20,NA,NA,0.11144769901140684,2019,2,2018,2018-19
1590,1607.1841855634302,20656.268876749662,Twin Harbors,2019-02-16,0.48570001,12.852459016393443,64,21,NA,NA,0.039821198201725416,2019,2,2018,2018-19
1591,8343.980491582714,110140.5424888918,LongBeach,2019-02-17,0.61651999,13.2,52,24,NA,NA,0.006232037581158878,2019,2,2018,2018-19
1592,1004.3890781996718,8609.049241711471,Twin Harbors,2019-02-19,0.48985001,8.571428571428571,35,20,NA,NA,0.03484705355691057,2019,2,2018,2018-19
1593,1251.8014978010808,15680.460867192487,Twin Harbors,2019-02-20,0.48570001,12.526315789473685,20,10,NA,NA,0.015976974013157896,2019,2,2018,2018-19
1594,615.9868276882329,8434.281179115806,Twin Harbors,2019-02-21,0.48539999,13.692307692307692,26,14,NA,NA,0.0422086947826087,2019,2,2018,2018-19
1595,8342.865259895885,105701.80664143318,Copalis,2019-03-16,0.52653331,12.669724770642201,113,46,0.045,4756.581298864493,0.013544507370050729,2019,3,2018,2018-19
1596,4249.220339993431,59342.55992059791,Mocrocks,2019-03-17,0.59853333,13.96551724137931,120,47,0.05,2967.1279960298957,0.028240474816183695,2019,3,2018,2018-19
1597,8237.266647720255,118067.48861732366,Twin Harbors,2019-03-16,0.47710001,14.333333333333334,57,22,NA,NA,0.00691977113740458,2019,3,2018,2018-19
1598,3502.893229171659,52543.39843757489,Mocrocks,2019-03-21,0.38596666,15,46,26,NA,NA,0.013132001745562132,2019,3,2018,2018-19
1599,2328.3731191341985,31769.357669964393,Mocrocks,2019-03-22,0.58736664,13.644444444444444,92,40,NA,NA,0.03951256748497854,2019,3,2018,2018-19
1600,1206.4747674503774,18097.12151175566,Twin Harbors,2019-03-22,0.4551,15,30,17,0.05,904.856075587783,0.024865832928606117,2019,3,2018,2018-19
1601,3421.690034996331,42074.11450439933,Twin Harbors,2019-03-23,0.48163334,12.296296296296296,54,26,NA,NA,0.015781674975728157,2019,3,2018,2018-19
1602,6831.552396837808,89964.80973300493,Copalis,2019-03-23,0.53033334,13.169014084507042,71,29,NA,NA,0.010392952564173335,2019,3,2018,2018-19
1603,4508.246603884517,59322.800549528,Twin Harbors,2019-03-24,0.4341,13.158730158730158,67,26,NA,NA,0.014861653739675566,2019,3,2018,2018-19
1604,5801.049946658278,84939.583955807,Mocrocks,2019-03-24,0.57627499,14.642105263157895,95,45,0.02,1698.7916791161401,0.016376345812144782,2019,3,2018,2018-19
1605,1251.1145027917826,2156.526314022678,Twin Harbors,2019-04-06,0.48359999,1.7236842105263157,77,23,NA,NA,0.061545126227998626,2019,4,2018,2018-19
1606,2327.849347534031,9851.79098867081,Twin Harbors,2019-04-07,0.49149999,4.232142857142857,58,25,NA,NA,0.024915701723327306,2019,4,2018,2018-19
1607,1695.6321616377488,542.6022917240797,Mocrocks,2019-04-06,0.65403336,0.32,75,24,NA,NA,0.044231291253381426,2019,4,2018,2018-19
1608,3534.4240491343494,49298.33024377002,Mocrocks,2019-04-07,0.62620002,13.948051948051948,78,35,NA,NA,0.022068659254144602,2019,4,2018,2018-19
1609,1619.1832858499524,19808.008863564417,Mocrocks,2019-04-08,0.6318,12.233333333333333,30,16,NA,NA,0.018527859237536658,2019,4,2018,2018-19
1610,19507.065534895388,291793.18862614356,LongBeach,2019-04-20,0.35287499,14.958333333333334,27,9,0.05,14589.659431307178,0.001384113871545713,2019,4,2018,2018-19
1611,11266.070120921042,135394.02127464037,Copalis,2019-04-20,0.54549998,12.017857142857142,117,43,0.065,8800.611382851625,0.010385165256759012,2019,4,2018,2018-19
1612,0,0,Twin Harbors,2019-04-21,0.46544999,13.11023622047244,132,36,NA,NA,NA,2019,4,2018,2018-19
1613,5578.569158634037,83678.53737951056,Mocrocks,2019-04-21,0.52626669,15,119,41,0.13,10878.209859336372,0.021331634800264485,2019,4,2018,2018-19
1614,2151.638555665523,32224.540229037142,Twin Harbors,2019-04-22,0.47920001,14.976744186046512,92,32,NA,NA,0.042758110909359257,2019,4,2018,2018-19
1615,2499.9999130737165,37499.998696105744,Mocrocks,2019-04-22,0.57520002,15,90,44,NA,NA,0.03600000125173853,2019,4,2018,2018-19
1616,14267.56481469869,208629.4854979525,LongBeach,2019-04-21,0.51472503,14.622641509433961,110,33,NA,NA,0.007709795009073736,2019,4,2018,2018-19
1617,6218.934626180188,91519.18659338141,Mocrocks,2019-05-18,0.60154998,14.716216216216216,74,38,0.06,5491.151195602884,0.011899144218123497,2019,5,2018,2018-19
1618,4678.6957898069,68012.26074938812,Mocrocks,2019-05-19,0.6318,14.536585365853659,82,36,0.06,4080.735644963287,0.017526251691474967,2019,5,2018,2018-19
1619,1867.903962758148,26748.38474669668,Mocrocks,2019-05-20,0.57249999,14.32,80,25,0.05,1337.4192373348342,0.04282875436586791,2019,5,2018,2018-19
1620,2262.637645410316,31676.927035744426,LongBeach,2019-09-27,0.30860001,14,51,24,NA,NA,0.022540065177228785,2019,9,2019,2019-20
1621,8338.215389923169,125073.23084884754,LongBeach,2019-09-28,0.4862,15,124,51,0.07,8755.12615941933,0.014871287703823944,2019,9,2019,2019-20
1622,4214.480077745384,63217.201166180756,LongBeach,2019-10-26,0.588,15,70,29,0.045,2844.774052478134,0.016609403463463002,2019,10,2019,2019-20
1623,3611.7460826850015,54176.191240275024,Twin Harbors,2019-10-26,0.53740001,15,63,26,0.045,2437.928605812376,0.017443086683758588,2019,10,2019,2019-20
1624,7348.170071801086,110222.5510770163,Copalis,2019-10-26,0.54729998,15,75,34,0.04,4408.902043080652,0.010206622773718272,2019,10,2019,2019-20
1625,4926.320153884844,73894.80230827266,Mocrocks,2019-10-27,0.5449,15,54,28,0.028,2069.0544646316343,0.010961528750301819,2019,10,2019,2019-20
1626,2390.3229791992235,35854.844687988356,Twin Harbors,2019-10-27,0.53729999,15,78,38,NA,NA,0.032631573506493504,2019,10,2019,2019-20
1627,2940.05811949783,43579.24857771784,Copalis,2019-10-28,0.54729998,14.82258064516129,64,26,NA,NA,0.021768277156007848,2019,10,2019,2019-20
1628,453.4646662115376,6801.969993173063,LongBeach,2019-10-29,0.58880001,15,26,11,NA,NA,0.05733633056179776,2019,10,2019,2019-20
1629,568.3403167423347,8525.10475113502,LongBeach,2019-10-29,0.57359999,15,22,11,NA,NA,0.0387092017791411,2019,10,2019,2019-20
1630,1720.886337102912,25666.836644875344,Mocrocks,2019-10-29,0.55059999,14.914893617021276,50,22,NA,NA,0.029054795149442758,2019,10,2019,2019-20
1631,358.75182779912257,5270.892239202493,Twin Harbors,2019-10-30,0.5449,14.692307692307692,31,13,NA,NA,0.08641070957095712,2019,10,2019,2019-20
1632,831.0689403387731,11773.476654799286,Copalis,2019-10-30,0.53729999,14.166666666666666,36,15,NA,NA,0.043317705971931915,2019,10,2019,2019-20
1633,270.37172061457295,4055.575809218594,Mocrocks,2019-10-31,0.55059999,15,32,15,NA,NA,0.11835557330944918,2019,10,2019,2019-20
1634,346.17532749256145,4969.29099142548,Twin Harbors,2019-11-01,0.53729999,14.35483870967742,31,13,NA,NA,0.08954999833333334,2019,11,2019,2019-20
1635,744.8329503383673,11172.494255075508,Copalis,2019-11-01,0.54729998,15,46,17,NA,NA,0.061758814481962486,2019,11,2019,2019-20
1636,1880.827273872528,28212.409108087915,Copalis,2019-11-11,0.54699999,15,64,28,NA,NA,0.03402757971933661,2019,11,2019,2019-20
1637,716.1905034739239,10742.857552108859,Twin Harbors,2019-11-12,0.52499998,15,43,20,NA,NA,0.060039891329787244,2019,11,2019,2019-20
1638,473.3218833040559,7099.828249560839,LongBeach,2019-11-12,0.58099997,15,28,11,NA,NA,0.05915636058181818,2019,11,2019,2019-20
1639,947.4789716916183,13580.531927579863,Mocrocks,2019-11-12,0.47600001,14.333333333333334,39,19,NA,NA,0.041161863392461195,2019,11,2019,2019-20
1640,847.312083867095,12599.844506394023,Copalis,2019-11-13,0.54400003,14.87037037037037,55,22,NA,NA,0.06491114790784339,2019,11,2019,2019-20
1641,608.3683345580882,7721.598092468043,Mocrocks,2019-11-14,0.47600001,12.692307692307692,26,13,NA,NA,0.04273726708489208,2019,11,2019,2019-20
1642,1461.2859854425135,20558.78214001881,Copalis,2019-11-15,0.54299998,14.068965517241379,58,26,NA,NA,0.03969106703123288,2019,11,2019,2019-20
1643,854.9896049896049,12091.99584199584,Twin Harbors,2019-11-15,0.528,14.142857142857142,37,14,NA,NA,0.043275379939209734,2019,11,2019,2019-20
1644,360.0610796466219,5400.916194699329,LongBeach,2019-11-15,0.58200002,15,23,9,NA,NA,0.06387805097560975,2019,11,2019,2019-20
1645,974.4630666564483,14616.945999846725,LongBeach,2019-11-16,0.57300001,15,49,16,NA,NA,0.05028410175475146,2019,11,2019,2019-20
1646,1903.951326821099,28091.085149819493,Mocrocks,2019-11-16,0.5449,14.754098360655737,63,23,NA,NA,0.033089081171621605,2019,11,2019,2019-20
1647,313.9126182924453,4030.638018874998,Copalis,2019-11-17,0.54299998,12.84,33,11,NA,NA,0.10512479612800002,2019,11,2019,2019-20
1648,132.1680269701647,1982.5204045524706,Twin Harbors,2019-11-17,0.52490002,15,16,9,NA,NA,0.12105802263063065,2019,11,2019,2019-20
1649,3356.617461951243,47202.433058689356,Copalis,2019-11-24,0.54400003,14.0625,48,25,NA,NA,0.014300110317634172,2019,11,2019,2019-20
1650,1367.7519678917965,20428.97620127747,LongBeach,2019-11-24,0.57200003,14.936170212765957,48,19,NA,NA,0.035094082207014085,2019,11,2019,2019-20
1651,1646.2812583314378,23047.93761664013,LongBeach,2019-11-24,0.58099997,14,47,19,NA,NA,0.028549192163941722,2019,11,2019,2019-20
1652,1216.1297322456717,17468.04524498328,Mocrocks,2019-11-25,0.52499998,14.363636363636363,47,26,NA,NA,0.03864719260930419,2019,11,2019,2019-20
1653,942.0416555371023,13089.420897989212,Twin Harbors,2019-11-25,0.53100002,13.894736842105264,58,25,NA,NA,0.0615684026912074,2019,11,2019,2019-20
1654,1179.9715448164525,17109.58739983856,Copalis,2019-11-26,0.51200002,14.5,55,24,NA,NA,0.046611293502467795,2019,11,2019,2019-20
1655,666.6666666666666,10000,LongBeach,2019-11-27,0.546,15,23,11,NA,NA,0.0345,2019,11,2019,2019-20
1656,778.5888362015389,7952.728826915718,Mocrocks,2019-11-27,0.54799998,10.214285714285714,63,22,NA,NA,0.08091562204687501,2019,11,2019,2019-20
1657,1623.9231900190803,23678.346703992494,Copalis,2019-11-28,0.54220003,14.58095238095238,110,35,NA,NA,0.06773719389936636,2019,11,2019,2019-20
1658,2031.4045039461946,30323.86433426928,Mocrocks,2019-11-29,0.52499998,14.927536231884059,71,22,NA,NA,0.03495118764484169,2019,11,2019,2019-20
1659,512.567116119035,7380.9664721141035,LongBeach,2019-11-30,0.57200003,14.4,23,8,NA,NA,0.04487217239792387,2019,11,2019,2019-20
1660,570.8624708624709,6866.206941206942,Twin Harbors,2019-11-30,0.528,12.027777777777779,39,16,NA,NA,0.06831768068599428,2019,11,2019,2019-20
1661,1515.7137192015239,21135.78575108792,Copalis,2019-11-30,0.51200002,13.944444444444445,72,25,NA,NA,0.04750237402214022,2019,11,2019,2019-20
1662,465.07350376432885,5404.474854088926,Mocrocks,2019-12-10,0.54400003,11.620689655172415,29,20,NA,NA,0.06235573466403162,2019,12,2019,2019-20
1663,253.8656878344262,456.9582381019672,Twin Harbors,2019-12-11,0.43329999,1.8,20,13,NA,NA,0.07878181636363636,2019,12,2019,2019-20
1664,290.65742341746477,2252.595031485352,Copalis,2019-12-11,0.54400003,7.75,17,11,NA,NA,0.058488098463541666,2019,12,2019,2019-20
1665,272.88041422640475,250.14037970753768,Mocrocks,2019-12-12,0.54799998,0.9166666666666666,13,8,NA,NA,0.04763991595679013,2019,12,2019,2019-20
1666,368.36208732366674,2362.5982152483452,LongBeach,2019-12-13,0.57200003,6.413793103448276,32,12,NA,NA,0.08687104645457916,2019,12,2019,2019-20
1667,1184.496946356827,15351.080424784479,Copalis,2019-12-13,0.54299998,12.96,53,22,NA,NA,0.04474473333427562,2019,12,2019,2019-20
1668,1676.0949516822973,25065.238141067082,Mocrocks,2019-12-14,0.54799998,14.954545454545455,44,16,NA,NA,0.026251496047904194,2019,12,2019,2019-20
1669,382.978714350385,5744.680715255776,Copalis,2019-12-15,0.42300001,15,16,8,NA,NA,0.041777778765432094,2019,12,2019,2019-20
1670,65.93406593406593,989.0109890109889,LongBeach,2019-12-16,0.546,15,4,2,NA,NA,0.060666666666666674,2019,12,2019,2019-20
1671,82.86252041949075,952.9189848241436,Twin Harbors,2019-12-16,0.53100002,11.5,12,6,NA,NA,0.14481818727272727,2019,12,2019,2019-20
1672,87.59124407267313,1313.868661090097,Mocrocks,2019-12-16,0.54799998,15,2,1,NA,NA,0.0228333325,2019,12,2019,2019-20
1673,989.5104376130889,14842.656564196335,LongBeach,2019-12-23,0.57200003,15,33,11,NA,NA,0.03334982507067138,2019,12,2019,2019-20
1674,1240.0700239213072,18533.410175696627,Mocrocks,2019-12-23,0.53500003,14.945454545454545,64,24,NA,NA,0.05160998876307112,2019,12,2019,2019-20
1675,1002.438376488499,8745.410663847939,LongBeach,2019-12-26,0.58099997,8.724137931034482,29,12,NA,NA,0.02892945908713693,2019,12,2019,2019-20
1676,645.8541458541458,9329.00432900433,LongBeach,2019-12-26,0.546,14.444444444444445,33,11,NA,NA,0.05109512761020882,2019,12,2019,2019-20
1677,1843.1760630204208,16165.560552720082,Copalis,2019-12-26,0.514,8.770491803278688,63,20,NA,NA,0.034180131385149186,2019,12,2019,2019-20
1678,1955.7606553197318,5893.711164004057,Mocrocks,2019-12-27,0.54799998,3.0135135135135136,75,26,NA,NA,0.03834825074121294,2019,12,2019,2019-20
1679,1008.0978904671227,6581.167360408009,Twin Harbors,2019-12-27,0.53100002,6.528301886792453,55,20,NA,NA,0.0545581937231459,2019,12,2019,2019-20
1680,637.7892851794046,8734.940210065757,LongBeach,2019-12-28,0.58099997,13.695652173913043,23,9,NA,NA,0.03606206710344828,2019,12,2019,2019-20
1681,1550.9040539057542,13464.667013454502,Copalis,2019-12-28,0.54400003,8.681818181818182,45,16,NA,NA,0.02901533456352328,2019,12,2019,2019-20
1682,1335.2727272727273,17672.727272727272,Twin Harbors,2019-12-28,0.5,13.235294117647058,36,11,NA,NA,0.02696078431372549,2019,12,2019,2019-20
1683,558.3941809632912,7496.0188535375155,Mocrocks,2019-12-29,0.54799998,13.424242424242424,36,11,NA,NA,0.06447058588235295,2019,12,2019,2019-20
1684,302.4475365849194,4536.713048773791,LongBeach,2020-01-08,0.57200003,15,17,10,NA,NA,0.05620809543352601,2020,1,2019,2019-20
1685,255.47446187863,3715.9921727800725,Mocrocks,2020-01-08,0.54799998,14.545454545454545,11,8,NA,NA,0.043057141285714286,2020,1,2019,2019-20
1686,307.6922915546001,4615.3843733190015,LongBeach,2020-01-09,0.57200003,15,16,11,NA,NA,0.052000002727272725,2020,1,2019,2019-20
1687,519.7739917222602,7781.322405489131,Twin Harbors,2020-01-09,0.53100002,14.970588235294118,34,19,NA,NA,0.06541304594202899,2020,1,2019,2019-20
1688,1027.624347242149,15414.365208632234,Copalis,2020-01-09,0.54299998,15,40,22,NA,NA,0.038924729749103944,2020,1,2019,2019-20
1689,386.66668139682594,880.7407742927701,Mocrocks,2020-01-10,0.52499998,2.2777777777777777,18,8,NA,NA,0.04655172236453202,2020,1,2019,2019-20
1690,30.5706516547104,458.559774820656,LongBeach,2020-01-13,0.58880001,15,2,1,NA,NA,0.06542222333333333,2020,1,2019,2019-20
1691,29.795158286778396,335.19553072625695,Twin Harbors,2020-01-13,0.537,11.25,5,3,NA,NA,0.1678125,2020,1,2019,2019-20
1692,131.6270590791053,1974.4058861865792,Copalis,2020-01-13,0.54699999,15,2,1,NA,NA,0.015194444166666666,2020,1,2019,2019-20
1693,18.621973929236496,279.32960893854744,Twin Harbors,2020-01-14,0.537,15,2,1,NA,NA,0.10740000000000001,2020,1,2019,2019-20
1694,21.77858439201452,0,Mocrocks,2020-01-14,0.551,0,2,1,NA,NA,0.09183333333333334,2020,1,2019,2019-20
1695,242.48250476490358,2680.069789506829,LongBeach,2020-01-21,0.57200003,11.052631578947368,20,10,NA,NA,0.08248017736121126,2020,1,2019,2019-20
1696,297.2827437127834,686.037100875654,Twin Harbors,2020-01-21,0.53100002,2.3076923076923075,14,11,NA,NA,0.04709321444343892,2020,1,2019,2019-20
1697,246.35037395439318,1524.2929388428079,Mocrocks,2020-01-21,0.54799998,6.1875,16,11,NA,NA,0.06494814577777779,2020,1,2019,2019-20
1698,278.0847247913342,1243.2022990671412,Copalis,2020-01-22,0.54299998,4.470588235294118,17,9,NA,NA,0.0611324480794702,2020,1,2019,2019-20
1699,64.76190722902504,30.476191637188254,Mocrocks,2020-01-23,0.52499998,0.47058823529411764,21,12,NA,NA,0.32426469352941173,2020,1,2019,2019-20
1700,412.5873909482138,4933.8575500890565,LongBeach,2020-01-24,0.57200003,11.958333333333334,24,12,NA,NA,0.05816949457627118,2020,1,2019,2019-20
1701,350.24295712416244,758.8597404356852,Twin Harbors,2020-01-24,0.51920003,2.1666666666666665,13,8,NA,NA,0.03711709182318105,2020,1,2019,2019-20
1702,687.8557495430593,5645.160979008557,Copalis,2020-01-24,0.54400003,8.206896551724139,31,14,NA,NA,0.04506758869224138,2020,1,2019,2019-20
1703,857.1428571428571,10909.090909090908,LongBeach,2020-01-25,0.546,12.727272727272727,33,14,NA,NA,0.0385,2020,1,2019,2019-20
1704,865.4544802333774,3417.4356398959007,Twin Harbors,2020-01-25,0.53109998,3.948717948717949,42,14,NA,NA,0.04852941542191143,2020,1,2019,2019-20
1705,1016.4068429964383,8554.757595220022,Mocrocks,2020-01-25,0.47575,8.416666666666666,27,11,NA,NA,0.026564165900735296,2020,1,2019,2019-20
1706,158.10510036902588,1488.3687034739332,Copalis,2020-01-26,0.54435003,9.413793103448276,31,13,NA,NA,0.1960721060082459,2020,1,2019,2019-20
1707,259.0843499934409,3497.6387249114523,LongBeach,2020-02-06,0.5808,13.5,21,11,NA,NA,0.08105468354430378,2020,2,2019,2019-20
1708,225.8823615462188,2871.9328825162106,Mocrocks,2020-02-06,0.52499998,12.714285714285714,17,6,NA,NA,0.07526041379960319,2020,2,2019,2019-20
1709,786.0085928759529,10624.66787611633,LongBeach,2020-02-07,0.54605001,13.517241379310345,30,15,NA,NA,0.03816752166821994,2020,2,2019,2019-20
1710,883.5545232911115,12744.604638986943,Copalis,2020-02-07,0.54259998,14.424242424242424,36,16,NA,NA,0.040744514402920214,2020,2,2019,2019-20
1711,3975.0494446980074,53317.511029971094,Mocrocks,2020-02-08,0.54775,13.41304347826087,102,32,NA,NA,0.025660058175137782,2020,2,2019,2019-20
1712,3127.1813285286307,45677.353503590326,Copalis,2020-02-09,0.54435003,14.60655737704918,64,30,NA,NA,0.02046571441705065,2020,2,2019,2019-20
1713,727.2727272727273,8669.090909090908,Mocrocks,2020-02-10,0.47575,11.92,25,13,NA,NA,0.034375,2020,2,2019,2019-20
1714,44.21768707482993,663.265306122449,LongBeach,2020-02-11,0.588,15,4,2,NA,NA,0.09046153846153845,2020,2,2019,2019-20
1715,168.25397466364345,1648.8889517037057,Twin Harbors,2020-02-11,0.52499998,9.8,17,9,NA,NA,0.10103773200000002,2020,2,2019,2019-20
1716,300.52671486217935,4507.90072293269,Copalis,2020-02-11,0.54259998,15,19,9,NA,NA,0.06322233285887194,2020,2,2019,2019-20
1717,120.71429031292534,1383.5714812789136,Twin Harbors,2020-02-12,0.52499998,11.461538461538462,13,8,NA,NA,0.10769230358974359,2020,2,2019,2019-20
1718,102.23642172523962,869.0095846645368,Mocrocks,2020-02-12,0.54775,8.5,6,3,NA,NA,0.0586875,2020,2,2019,2019-20
1719,870.5006810331115,6093.5047672317805,LongBeach,2020-02-20,0.58099997,7,46,14,NA,NA,0.05284315222523104,2020,2,2019,2019-20
1720,1303.5753193282396,19553.629789923594,Twin Harbors,2020-02-20,0.52824998,15,44,19,NA,NA,0.033753323914320614,2020,2,2019,2019-20
1721,1922.1650372018037,28747.046000818085,Copalis,2020-02-20,0.54100001,14.955555555555556,46,25,NA,NA,0.023931347782167867,2020,2,2019,2019-20
1722,1147.050441721288,17205.756625819322,LongBeach,2020-02-21,0.5808,15,29,15,0.12,2064.6907950983186,0.025282236024844723,2020,2,2019,2019-20
1723,1355.6769480578778,20335.154220868168,Twin Harbors,2020-02-21,0.53109998,15,41,20,NA,NA,0.030243193305555558,2020,2,2019,2019-20
1724,1836.0156874970262,26877.229647525914,Mocrocks,2020-02-21,0.52504998,14.63888888888889,36,15,NA,NA,0.019607675601659755,2020,2,2019,2019-20
1725,2740.495450026646,25238.051121175624,Twin Harbors,2020-02-22,0.52824998,9.209302325581396,48,23,NA,NA,0.017515081077596133,2020,2,2019,2019-20
1726,5320.609604978086,55562.36601769973,Copalis,2020-02-22,0.54299998,10.442857142857143,77,27,NA,NA,0.014472025898678416,2020,2,2019,2019-20
1727,209.94979461433138,451.3920584208124,Mocrocks,2020-02-23,0.54775,2.15,20,11,NA,NA,0.09526086956521738,2020,2,2019,2019-20
1728,1412.3347274283165,21185.02091142475,LongBeach,2020-03-06,0.5722,15,29,15,NA,NA,0.020533376002730842,2020,3,2019,2019-20
1729,1392.1459406690108,20882.18911003516,Twin Harbors,2020-03-06,0.53729999,15,30,20,NA,NA,0.02154946483957219,2020,3,2019,2019-20
